codigoParadero,latitud,longitud
PE79,-33.5262746,-70.610026
PE791,-33.5576052,-70.6062013
PE792,-33.5554654,-70.6067783
PE793,-33.5541978,-70.6072135
PE794,-33.5523486,-70.6057605
PE795,-33.5505461,-70.6062215
PE796,-33.550502,-70.6028756
PE797,-33.5394027,-70.5972264
PE798,-33.5395655,-70.593841
PE799,-33.5395075,-70.5915707
PE8,-33.5163837,-70.5839149
PE80,-33.5298158,-70.607677
PE800,-33.5145533,-70.6033823
PE801,-33.5138846,-70.6009901
PE804,-33.5145171,-70.5926258
PE805,-33.5394525,-70.5935412
PE806,-33.539367,-70.596533
PE807,-33.5503463,-70.606228
PE808,-33.5520158,-70.6061721
PE809,-33.5538277,-70.6057656
PE81,-33.5333568,-70.6034652
PE810,-33.5549072,-70.6071393
PE811,-33.5573411,-70.6065117
PE812,-33.5590842,-70.606051
PE814,-33.5519725,-70.6246861
PE815,-33.5470337,-70.6250163
PE816,-33.5447064,-70.6243624
PE817,-33.546885,-70.6252321
PE818,-33.5118229,-70.6010895
PE819,-33.51201,-70.5977046
PE82,-33.5351242,-70.6034793
PE820,-33.5122143,-70.5943944
PE821,-33.5098274,-70.5938757
PE824,-33.5164431,-70.5517051
PE826,-33.5118393,-70.5942355
PE827,-33.5139177,-70.5944257
PE83,-33.5389212,-70.6035785
PE830,-33.5534529,-70.6291263
PE831,-33.5638157,-70.6106418
PE832,-33.5578928,-70.6226883
PE833,-33.5585337,-70.6255839
PE834,-33.5588874,-70.6271863
PE835,-33.5585437,-70.6283548
PE836,-33.5591257,-70.6305909
PE837,-33.5135469,-70.6162725
PE838,-33.5166004,-70.6244407
PE839,-33.5149601,-70.6208645
PE84,-33.5421929,-70.6036107
PE840,-33.5136924,-70.5765857
PE841,-33.5132261,-70.5769109
PE845,-33.5499785,-70.5874079
PE846,-33.5530658,-70.5868809
PE847,-33.5570452,-70.5861694
PE848,-33.5604796,-70.5855748
PE849,-33.5633461,-70.5850945
PE85,-33.5466126,-70.6037095
PE850,-33.5657452,-70.5846428
PE851,-33.5687212,-70.5842185
PE852,-33.5613424,-70.584908
PE853,-33.5582669,-70.5854445
PE854,-33.5639618,-70.5844682
PE86,-33.5500462,-70.6029208
PE861,-33.537175,-70.6011465
PE862,-33.5390743,-70.6012448
PE863,-33.5607317,-70.5859317
PE864,-33.5302549,-70.5873431
PE867,-33.5482282,-70.6110552
PE868,-33.5303957,-70.603021
PE869,-33.528745,-70.6029517
PE87,-33.5534277,-70.6021215
PE871,-33.5309168,-70.5985494
PE874,-33.510122,-70.5908962
PE875,-33.5505384,-70.5868571
PE877,-33.5501777,-70.582828
PE88,-33.5585072,-70.60131
PE883,-33.5141022,-70.5598562
PE884,-33.5354481,-70.603149
PE887,-33.5636585,-70.5844085
PE888,-33.5638127,-70.5842527
PE89,-33.5620173,-70.600314
PE9,-33.5180517,-70.582629
PE90,-33.5650391,-70.5984546
PE91,-33.5654138,-70.5982869
PE92,-33.5623906,-70.5998338
PE93,-33.5573064,-70.6010138
PE94,-33.5541884,-70.6017128
PE95,-33.5505303,-70.6025203
PE96,-33.5470988,-70.6033398
PE97,-33.5430449,-70.6033799
PE98,-33.539503,-70.6033618
PE99,-33.5356125,-70.6032601
PF1,-33.5615538,-70.5566683
PF10,-33.5596209,-70.5579578
PF100,-33.5926196,-70.5791099
PF101,-33.5888905,-70.5797796
PF1016,-33.5974737,-70.5499641
PF1017,-33.5959247,-70.5520005
PF102,-33.5864693,-70.5802895
PF103,-33.5831606,-70.580929
PF1033,-33.5953883,-70.5475403
PF104,-33.57959,-70.5816698
PF105,-33.5793239,-70.5830268
PF106,-33.5796614,-70.58554
PF1067,-33.5715622,-70.5502412
PF107,-33.5802163,-70.5896792
PF108,-33.5805418,-70.5921034
PF109,-33.5811325,-70.5960789
PF1095,-33.5721372,-70.5488039
PF1096,-33.5739004,-70.5455183
PF1097,-33.5736023,-70.5460839
PF1099,-33.5751838,-70.5405199
PF11,-33.5574915,-70.5598581
PF110,-33.5815183,-70.5993936
PF1109,-33.6334465,-70.6247379
PF111,-33.5820489,-70.6026989
PF1113,-33.6283717,-70.6030164
PF1116,-33.6282748,-70.6028864
PF112,-33.5823879,-70.6058075
PF1126,-33.6148985,-70.5973694
PF113,-33.5829042,-70.6093835
PF1140,-33.6378001,-70.6304597
PF1148,-33.5983068,-70.54955
PF1149,-33.5956176,-70.5471752
PF1152,-33.6312973,-70.6112762
PF116,-33.6232344,-70.6275629
PF117,-33.6213744,-70.6270949
PF1171,-33.6272144,-70.60138
PF1172,-33.6263705,-70.5991421
PF1173,-33.6264607,-70.6000488
PF1174,-33.6274061,-70.6014759
PF12,-33.5552745,-70.5615573
PF120,-33.6158737,-70.6264987
PF121,-33.6105625,-70.62662
PF122,-33.5718997,-70.5832833
PF123,-33.5737414,-70.5828903
PF125,-33.5789091,-70.5819182
PF126,-33.6115972,-70.5744882
PF127,-33.5743783,-70.5826436
PF128,-33.5708381,-70.5833718
PF129,-33.5683435,-70.5838553
PF13,-33.5523616,-70.5639481
PF130,-33.5663024,-70.5842334
PF137,-33.5752937,-70.604215
PF14,-33.5492719,-70.5665356
PF142,-33.5817284,-70.5799018
PF143,-33.5827158,-70.5774922
PF144,-33.582733,-70.574277
PF145,-33.5826341,-70.5714455
PF146,-33.582515,-70.56891
PF147,-33.6011358,-70.5654439
PF148,-33.6042631,-70.5648084
PF149,-33.6041686,-70.5600207
PF15,-33.5478836,-70.5676695
PF150,-33.6039229,-70.5573224
PF151,-33.6038107,-70.5556216
PF152,-33.6036872,-70.5570225
PF153,-33.6038981,-70.5595769
PF154,-33.6042925,-70.5644752
PF155,-33.6015178,-70.5652543
PF156,-33.599482,-70.5656243
PF157,-33.5972685,-70.5660549
PF158,-33.5824669,-70.5712578
PF159,-33.582466,-70.5739849
PF16,-33.5991522,-70.5565625
PF160,-33.582573,-70.5774859
PF161,-33.5826996,-70.5805174
PF162,-33.569694,-70.589532
PF163,-33.569243,-70.585938
PF164,-33.5719353,-70.6111132
PF165,-33.5701151,-70.6089687
PF166,-33.5740071,-70.6107403
PF167,-33.5760694,-70.5781144
PF168,-33.5738352,-70.5818899
PF169,-33.5695553,-70.5837271
PF17,-33.5967182,-70.5636091
PF170,-33.5740162,-70.5820669
PF171,-33.5758607,-70.5794162
PF173,-33.6047114,-70.5677933
PF174,-33.605205,-70.5707821
PF175,-33.6057796,-70.5755383
PF176,-33.60961,-70.5760209
PF177,-33.6122716,-70.5702994
PF178,-33.6115358,-70.5661493
PF179,-33.6112707,-70.5636067
PF18,-33.5968915,-70.5658756
PF180,-33.6109549,-70.5610682
PF181,-33.6103677,-70.5590748
PF182,-33.610107,-70.5563907
PF183,-33.610177,-70.5536749
PF185,-33.6104776,-70.5487139
PF186,-33.611245,-70.5449661
PF187,-33.6086185,-70.5384131
PF188,-33.6085303,-70.5374723
PF189,-33.6084648,-70.5347288
PF19,-33.5953087,-70.5665764
PF190,-33.6083879,-70.5311129
PF191,-33.6083176,-70.5276319
PF192,-33.6082742,-70.5240989
PF194,-33.608342,-70.5178299
PF195,-33.606834,-70.5198398
PF196,-33.6080072,-70.523164
PF197,-33.6081716,-70.5270789
PF198,-33.6082411,-70.5306434
PF199,-33.6083047,-70.5342203
PF2,-33.5632448,-70.5552185
PF20,-33.5930541,-70.5664156
PF200,-33.6084006,-70.5379438
PF201,-33.6098481,-70.5406226
PF202,-33.6108784,-70.5453224
PF203,-33.6102876,-70.5479702
PF204,-33.6097839,-70.5532887
PF205,-33.6098606,-70.5560762
PF206,-33.6099619,-70.5589321
PF207,-33.6104241,-70.560869
PF208,-33.6109523,-70.5633718
PF209,-33.6111312,-70.5649616
PF21,-33.5912729,-70.5668152
PF210,-33.6120418,-70.5695165
PF212,-33.6090919,-70.5741492
PF213,-33.6078618,-70.5732794
PF214,-33.6058851,-70.5737641
PF216,-33.6049287,-70.5681756
PF217,-33.6045433,-70.5649647
PF218,-33.6146509,-70.5823116
PF219,-33.615087,-70.5847851
PF22,-33.5888033,-70.5675184
PF220,-33.6154264,-70.5863965
PF221,-33.6142086,-70.586779
PF222,-33.6143095,-70.5904042
PF223,-33.6143575,-70.5930533
PF224,-33.6147383,-70.5961855
PF225,-33.6155936,-70.603165
PF226,-33.616106,-70.6083711
PF227,-33.6167495,-70.6127838
PF228,-33.6170374,-70.6150617
PF229,-33.6173625,-70.6178157
PF23,-33.5859285,-70.5680101
PF230,-33.6175588,-70.6194253
PF231,-33.6179556,-70.6222422
PF232,-33.6181672,-70.6238979
PF233,-33.6183452,-70.6253569
PF234,-33.6183917,-70.6242466
PF235,-33.6182627,-70.622395
PF236,-33.6178838,-70.6195727
PF237,-33.6177021,-70.6180946
PF238,-33.617351,-70.6153452
PF239,-33.6170341,-70.6135297
PF24,-33.5826408,-70.568556
PF240,-33.6167929,-70.6119258
PF241,-33.6166024,-70.6093371
PF242,-33.6157878,-70.6035442
PF243,-33.6149183,-70.5963975
PF244,-33.6145312,-70.5933927
PF245,-33.6144426,-70.5914111
PF246,-33.6141286,-70.5872199
PF247,-33.6135396,-70.5853041
PF248,-33.6130652,-70.5822165
PF249,-33.6126833,-70.5789939
PF25,-33.580329,-70.568933
PF250,-33.6124116,-70.5755051
PF251,-33.6087725,-70.5706584
PF252,-33.6149513,-70.5780494
PF253,-33.6177569,-70.5744737
PF254,-33.6200981,-70.5740654
PF255,-33.6213936,-70.5738786
PF256,-33.6242553,-70.5753532
PF257,-33.6272714,-70.5774382
PF258,-33.6291575,-70.5804499
PF259,-33.6271866,-70.5785362
PF26,-33.5767988,-70.5703622
PF260,-33.6349729,-70.5733698
PF262,-33.6201699,-70.5737656
PF264,-33.6165492,-70.5743997
PF267,-33.5759336,-70.6103757
PF269,-33.5764351,-70.6037176
PF27,-33.5765263,-70.5677936
PF270,-33.5758965,-70.6001798
PF272,-33.5768856,-70.5820294
PF273,-33.5769821,-70.5758929
PF274,-33.5790065,-70.5732736
PF275,-33.5802073,-70.5693219
PF276,-33.5802435,-70.5664819
PF277,-33.5800865,-70.5639042
PF278,-33.5798415,-70.5589741
PF279,-33.5830528,-70.5581011
PF28,-33.5762591,-70.5649075
PF280,-33.5843765,-70.55775
PF281,-33.5870569,-70.5570819
PF283,-33.5838492,-70.5552985
PF284,-33.5819787,-70.555546
PF285,-33.5798956,-70.5559067
PF286,-33.579692,-70.5544426
PF287,-33.5707737,-70.5556903
PF288,-33.5718932,-70.5607559
PF289,-33.5693246,-70.5619528
PF29,-33.575861,-70.5613031
PF290,-33.5672757,-70.5628413
PF291,-33.5666743,-70.5582288
PF293,-33.5790395,-70.5520501
PF294,-33.5793792,-70.5544211
PF295,-33.5799046,-70.5562714
PF296,-33.5817117,-70.5560804
PF297,-33.5841507,-70.5557843
PF299,-33.5868931,-70.5569468
PF3,-33.5690808,-70.5548759
PF30,-33.5757214,-70.5600999
PF300,-33.584734,-70.5575194
PF301,-33.5830707,-70.5578758
PF302,-33.5800496,-70.5585303
PF303,-33.5798246,-70.5633553
PF304,-33.5799311,-70.5661625
PF305,-33.5799436,-70.5687801
PF306,-33.5799069,-70.5721647
PF31,-33.5753917,-70.5574136
PF310,-33.5738978,-70.5824049
PF311,-33.5770401,-70.5826111
PF313,-33.57572,-70.5990023
PF314,-33.5728343,-70.600943
PF315,-33.5732534,-70.6037145
PF316,-33.5750006,-70.6041091
PF317,-33.5757321,-70.6081773
PF319,-33.5888175,-70.6049289
PF32,-33.5744615,-70.5547634
PF320,-33.5882658,-70.6012078
PF322,-33.5879599,-70.5988259
PF323,-33.5878244,-70.5967721
PF324,-33.5873764,-70.5934545
PF325,-33.5840014,-70.5917342
PF326,-33.5808658,-70.5923582
PF33,-33.5744004,-70.5552202
PF331,-33.5881226,-70.5632128
PF332,-33.5904244,-70.5616903
PF333,-33.5922222,-70.5605819
PF334,-33.5949262,-70.5589816
PF335,-33.5961685,-70.5582159
PF339,-33.6010926,-70.5580222
PF34,-33.575188,-70.5574943
PF342,-33.5941139,-70.5591666
PF343,-33.5929604,-70.5598875
PF344,-33.590484,-70.5613856
PF345,-33.5886135,-70.5625344
PF35,-33.575466,-70.559783
PF350,-33.5767849,-70.5757441
PF351,-33.5840383,-70.5918625
PF352,-33.5866904,-70.5913826
PF353,-33.5867326,-70.5913271
PF354,-33.5874984,-70.5962863
PF355,-33.5878831,-70.5993539
PF356,-33.58809,-70.6003589
PF357,-33.5886367,-70.6044871
PF359,-33.5754003,-70.5600729
PF36,-33.57567,-70.561885
PF360,-33.5777523,-70.5593939
PF361,-33.5795043,-70.5589273
PF365,-33.5925068,-70.5632642
PF366,-33.592698,-70.5662946
PF367,-33.5932944,-70.569302
PF368,-33.5936154,-70.5728495
PF369,-33.5976446,-70.574947
PF37,-33.5759397,-70.5644014
PF370,-33.5978765,-70.5775116
PF371,-33.5985483,-70.5816265
PF372,-33.5988351,-70.5838181
PF373,-33.59573,-70.5845844
PF374,-33.590793,-70.5854217
PF375,-33.5885613,-70.5858955
PF376,-33.5863047,-70.5872383
PF377,-33.5911018,-70.6007272
PF379,-33.5912327,-70.6005748
PF38,-33.5762147,-70.5666111
PF380,-33.5883269,-70.6010712
PF381,-33.5864539,-70.5876939
PF382,-33.5881668,-70.5861622
PF383,-33.5905295,-70.5857538
PF384,-33.5957423,-70.5847711
PF385,-33.5987585,-70.5842274
PF386,-33.5988321,-70.5820251
PF387,-33.594247,-70.5781008
PF388,-33.5940451,-70.5757385
PF389,-33.5938427,-70.5733638
PF39,-33.576553,-70.5699545
PF390,-33.5935091,-70.569688
PF391,-33.5928941,-70.5666837
PF392,-33.5926828,-70.5635006
PF393,-33.592464,-70.5605984
PF396,-33.5776946,-70.5591014
PF397,-33.5758008,-70.5596502
PF398,-33.5722084,-70.560741
PF399,-33.5860304,-70.6013696
PF4,-33.5740038,-70.5548566
PF40,-33.5798408,-70.5692146
PF400,-33.5841817,-70.6007514
PF402,-33.5770133,-70.5724919
PF405,-33.5597304,-70.5505361
PF406,-33.5603987,-70.5473711
PF407,-33.5607966,-70.5455016
PF408,-33.5604859,-70.5454024
PF409,-33.5601125,-70.5472705
PF41,-33.5823438,-70.5687435
PF410,-33.5594019,-70.5504798
PF411,-33.558776,-70.5541089
PF412,-33.5590485,-70.5573355
PF413,-33.5767586,-70.5721807
PF416,-33.5857852,-70.6017156
PF417,-33.5881186,-70.6012183
PF418,-33.6008358,-70.5602158
PF419,-33.6012321,-70.5650106
PF42,-33.5852835,-70.5682409
PF420,-33.6016342,-70.5683559
PF424,-33.5980595,-70.5772218
PF425,-33.597845,-70.5747139
PF426,-33.5976962,-70.5726704
PF427,-33.5973584,-70.569177
PF428,-33.5971364,-70.5664601
PF429,-33.5970346,-70.5625768
PF43,-33.5883559,-70.5677543
PF430,-33.5966176,-70.558582
PF431,-33.5854928,-70.5630686
PF432,-33.583551,-70.5632244
PF433,-33.5802849,-70.563441
PF435,-33.5763717,-70.5644222
PF436,-33.5726646,-70.5655825
PF437,-33.5700531,-70.5660209
PF438,-33.5676467,-70.5664819
PF439,-33.5676334,-70.5688394
PF44,-33.5909349,-70.5670473
PF440,-33.568002,-70.5719528
PF441,-33.5684423,-70.5756402
PF444,-33.5711199,-70.5776427
PF445,-33.5734424,-70.577471
PF446,-33.5694205,-70.5831824
PF447,-33.568956,-70.5786989
PF448,-33.5682551,-70.5725322
PF449,-33.5677756,-70.5691722
PF45,-33.5926408,-70.5665756
PF450,-33.5675693,-70.5669551
PF451,-33.569933,-70.5664093
PF452,-33.5723025,-70.5659795
PF453,-33.5759263,-70.5648162
PF454,-33.5778189,-70.5644005
PF455,-33.5796881,-70.5638107
PF456,-33.5835123,-70.5635988
PF457,-33.5851012,-70.5634845
PF458,-33.5971072,-70.5688015
PF459,-33.5974041,-70.5722626
PF46,-33.595043,-70.5667904
PF460,-33.6014622,-70.5776317
PF462,-33.6027556,-70.5746589
PF463,-33.6023645,-70.5720412
PF464,-33.6018786,-70.5687269
PF465,-33.6014754,-70.565609
PF467,-33.6293357,-70.6119153
PF468,-33.6289825,-70.6117456
PF469,-33.6284434,-70.607343
PF47,-33.5967647,-70.5663272
PF470,-33.6248016,-70.6074586
PF471,-33.623092,-70.6077377
PF472,-33.6207119,-70.6080819
PF473,-33.61857,-70.6082696
PF474,-33.6165233,-70.6085303
PF475,-33.5769463,-70.5700135
PF476,-33.5749311,-70.5706939
PF477,-33.5723387,-70.571529
PF478,-33.5695596,-70.5719867
PF479,-33.5682612,-70.5721956
PF48,-33.5993231,-70.565801
PF480,-33.5671201,-70.5634856
PF481,-33.5677496,-70.5550818
PF482,-33.5665582,-70.5581051
PF483,-33.5668712,-70.5623986
PF484,-33.5673406,-70.5663972
PF485,-33.5699471,-70.571993
PF486,-33.5721197,-70.5716953
PF487,-33.5747026,-70.5708724
PF488,-33.5764904,-70.5702871
PF49,-33.6012442,-70.5605166
PF490,-33.6201842,-70.6082622
PF491,-33.6225999,-70.6079008
PF492,-33.6247045,-70.6076113
PF493,-33.6283378,-70.6075043
PF494,-33.6297672,-70.6120846
PF495,-33.5979182,-70.5158199
PF496,-33.5980401,-70.519936
PF497,-33.5981636,-70.5244815
PF498,-33.5984689,-70.5266775
PF5,-33.5774978,-70.5525321
PF50,-33.6008574,-70.5570004
PF500,-33.5995043,-70.5313124
PF501,-33.6025654,-70.5329688
PF502,-33.6113677,-70.549885
PF503,-33.613185,-70.5490306
PF504,-33.6140053,-70.5528442
PF505,-33.6143783,-70.5545366
PF509,-33.6154495,-70.5689864
PF51,-33.5681361,-70.5980141
PF510,-33.6157296,-70.5711795
PF511,-33.6160779,-70.5736223
PF512,-33.6091625,-70.574455
PF515,-33.6054463,-70.5739764
PF516,-33.6153727,-70.5694153
PF52,-33.570939,-70.5986056
PF520,-33.6148034,-70.5554185
PF521,-33.6140819,-70.5522117
PF522,-33.6118253,-70.5518281
PF523,-33.6104945,-70.5531467
PF525,-33.602339,-70.5327335
PF526,-33.5993524,-70.5309905
PF527,-33.5988294,-70.5293026
PF528,-33.5986018,-70.5266239
PF53,-33.5730126,-70.5995233
PF530,-33.5982532,-70.5200042
PF532,-33.6255339,-70.6123246
PF533,-33.6227325,-70.6124851
PF534,-33.6214676,-70.6125417
PF535,-33.6184011,-70.6128271
PF536,-33.6164878,-70.5937556
PF537,-33.6188006,-70.5932468
PF538,-33.6195977,-70.5969106
PF539,-33.6221659,-70.596613
PF54,-33.5760548,-70.5988796
PF540,-33.6242877,-70.5961992
PF541,-33.6244767,-70.5943417
PF542,-33.6262026,-70.5938224
PF543,-33.6288614,-70.5933055
PF544,-33.631274,-70.592811
PF545,-33.6320775,-70.5898885
PF546,-33.6304518,-70.5893988
PF547,-33.6286096,-70.5895598
PF548,-33.6263409,-70.5897522
PF549,-33.6240896,-70.5899421
PF55,-33.5779141,-70.5985437
PF550,-33.6239679,-70.5878658
PF551,-33.6235912,-70.5859062
PF552,-33.6231088,-70.5829622
PF553,-33.6227477,-70.5807683
PF554,-33.6223899,-70.5786525
PF555,-33.6221408,-70.5764276
PF556,-33.6217573,-70.5740121
PF557,-33.6217998,-70.5759344
PF558,-33.6221807,-70.5782419
PF559,-33.6225983,-70.5802995
PF56,-33.5809759,-70.5977851
PF560,-33.6228512,-70.5822461
PF561,-33.6234485,-70.585609
PF562,-33.623695,-70.5875917
PF563,-33.6262023,-70.5901199
PF564,-33.6282513,-70.5899585
PF565,-33.6301901,-70.5897955
PF566,-33.631595,-70.5897164
PF569,-33.6264015,-70.5936231
PF57,-33.58337,-70.597488
PF570,-33.6245284,-70.5939758
PF571,-33.6243499,-70.5957805
PF572,-33.6225421,-70.5964091
PF573,-33.6197044,-70.5968386
PF574,-33.619154,-70.5932699
PF576,-33.6150438,-70.5956245
PF577,-33.6180974,-70.6131865
PF578,-33.6207451,-70.6128805
PF579,-33.6232391,-70.6127216
PF58,-33.58542,-70.597186
PF580,-33.6250487,-70.6126743
PF582,-33.6281698,-70.616331
PF583,-33.6284998,-70.6191642
PF584,-33.6289103,-70.6218116
PF585,-33.6292995,-70.6243824
PF586,-33.6294888,-70.6285811
PF587,-33.6256653,-70.6281476
PF588,-33.6263629,-70.6246655
PF589,-33.6262442,-70.6203329
PF59,-33.587508,-70.596787
PF590,-33.6259245,-70.6163917
PF591,-33.6254044,-70.6128128
PF593,-33.568732,-70.578944
PF594,-33.5693091,-70.5830174
PF596,-33.6256342,-70.6160914
PF597,-33.6261434,-70.6190357
PF598,-33.6263331,-70.6228294
PF599,-33.6253599,-70.6278222
PF6,-33.5743477,-70.5542198
PF60,-33.5901419,-70.5963146
PF600,-33.6295559,-70.6255253
PF602,-33.6286617,-70.6198234
PF603,-33.6283288,-70.6164522
PF606,-33.5846145,-70.603821
PF608,-33.5821512,-70.6021832
PF610,-33.5843274,-70.5563446
PF611,-33.5852158,-70.5629613
PF614,-33.5873474,-70.5570578
PF615,-33.5796093,-70.5585759
PF616,-33.5824019,-70.6023111
PF617,-33.584106,-70.6019018
PF618,-33.5843857,-70.6036568
PF619,-33.5852113,-70.6093076
PF62,-33.5878345,-70.596402
PF620,-33.6293198,-70.6148574
PF621,-33.6297009,-70.6175444
PF622,-33.6209631,-70.6109066
PF623,-33.6205918,-70.6086182
PF626,-33.6229045,-70.5900194
PF627,-33.6210905,-70.5901845
PF628,-33.6189155,-70.5903125
PF629,-33.6165657,-70.5905298
PF63,-33.585217,-70.596746
PF630,-33.6146207,-70.5906773
PF631,-33.6126966,-70.5910489
PF632,-33.6104288,-70.5950847
PF633,-33.6105418,-70.5964324
PF638,-33.6063432,-70.590646
PF639,-33.6043375,-70.5878057
PF64,-33.5816878,-70.5972452
PF640,-33.6057597,-70.5851557
PF641,-33.606568,-70.5849942
PF642,-33.6074781,-70.5826374
PF643,-33.6064929,-70.5799628
PF645,-33.6062327,-70.5800846
PF646,-33.6068384,-70.5819722
PF647,-33.6080992,-70.5841055
PF648,-33.6063151,-70.5849208
PF649,-33.6042784,-70.5851747
PF65,-33.578411,-70.5982779
PF650,-33.604056,-70.5879506
PF651,-33.6043225,-70.5904278
PF659,-33.6102403,-70.5968458
PF66,-33.575682,-70.5986589
PF660,-33.6104692,-70.5934053
PF661,-33.6103373,-70.5920245
PF662,-33.6127321,-70.5914485
PF663,-33.613949,-70.5912024
PF664,-33.616865,-70.5908785
PF665,-33.622563,-70.5904093
PF669,-33.6203485,-70.6078387
PF67,-33.572966,-70.5992076
PF670,-33.6206735,-70.6105179
PF671,-33.621039,-70.612488
PF672,-33.6297729,-70.6177852
PF673,-33.629442,-70.6151526
PF674,-33.6290518,-70.6123124
PF675,-33.588792,-70.591509
PF676,-33.590837,-70.591178
PF678,-33.592306,-70.5881267
PF679,-33.5919932,-70.5855732
PF68,-33.5710724,-70.5982556
PF680,-33.5957883,-70.5826172
PF681,-33.595692,-70.581798
PF684,-33.5954386,-70.5819886
PF685,-33.5956363,-70.5843857
PF689,-33.590394,-70.590981
PF69,-33.5692676,-70.5976309
PF690,-33.586986,-70.591071
PF691,-33.6119369,-70.5551026
PF692,-33.607731,-70.536778
PF694,-33.5943639,-70.5374807
PF695,-33.5910144,-70.5403675
PF696,-33.589799,-70.5414256
PF697,-33.5850961,-70.54511
PF698,-33.5794954,-70.5510845
PF7,-33.5693795,-70.5544979
PF70,-33.5826132,-70.6059386
PF702,-33.5824716,-70.5484464
PF704,-33.5878118,-70.5431978
PF705,-33.5932576,-70.5390908
PF706,-33.5976724,-70.5324603
PF707,-33.608123,-70.537046
PF708,-33.6123054,-70.5547488
PF709,-33.6103613,-70.5548836
PF71,-33.5822165,-70.6029512
PF710,-33.6318416,-70.619101
PF713,-33.6304138,-70.6246003
PF714,-33.6280309,-70.6245542
PF715,-33.6264207,-70.6242823
PF717,-33.6184276,-70.5884525
PF718,-33.6181047,-70.5856654
PF719,-33.6177025,-70.5841503
PF72,-33.5818108,-70.6000107
PF720,-33.6173624,-70.5816615
PF721,-33.616804,-70.5781112
PF722,-33.6144563,-70.5783555
PF723,-33.6112841,-70.578673
PF726,-33.6075279,-70.5793273
PF727,-33.6089541,-70.5793821
PF728,-33.6109275,-70.578942
PF729,-33.6141184,-70.5784498
PF73,-33.5811116,-70.5948097
PF730,-33.6168344,-70.579143
PF731,-33.6171421,-70.5812871
PF732,-33.617557,-70.583732
PF733,-33.6178038,-70.5854085
PF734,-33.6182357,-70.588653
PF735,-33.6184747,-70.5902559
PF737,-33.6283486,-70.6246959
PF738,-33.6291071,-70.6247922
PF739,-33.6304514,-70.624851
PF74,-33.5807943,-70.5925755
PF743,-33.6080948,-70.584481
PF744,-33.5789568,-70.5821389
PF745,-33.5738799,-70.5830566
PF746,-33.5756288,-70.582773
PF747,-33.581911,-70.5810351
PF748,-33.577851,-70.5818243
PF75,-33.580369,-70.5893914
PF754,-33.6029329,-70.5764635
PF755,-33.6060127,-70.576961
PF757,-33.62034,-70.6061225
PF758,-33.5761117,-70.5824148
PF759,-33.5768356,-70.5821512
PF76,-33.5801354,-70.5875221
PF760,-33.5789355,-70.5822635
PF761,-33.6029047,-70.5777305
PF763,-33.588749,-70.591303
PF764,-33.5681185,-70.5837537
PF77,-33.5797552,-70.5848158
PF770,-33.571292,-70.5831342
PF773,-33.6077326,-70.5970352
PF774,-33.6102057,-70.5915013
PF775,-33.6072162,-70.5771183
PF779,-33.6055489,-70.576875
PF78,-33.5794204,-70.5823482
PF780,-33.5867262,-70.5549898
PF781,-33.577817,-70.610129
PF782,-33.620527,-70.58032
PF783,-33.6160375,-70.5866322
PF784,-33.619778,-70.584278
PF785,-33.6209627,-70.58228
PF786,-33.617792,-70.585848
PF787,-33.616121,-70.586364
PF788,-33.618705,-70.575146
PF789,-33.6208714,-70.5826589
PF79,-33.5826601,-70.5812079
PF790,-33.618014,-70.585293
PF791,-33.619887,-70.577964
PF792,-33.619472,-70.584829
PF793,-33.620679,-70.580082
PF794,-33.577558,-70.606607
PF796,-33.6050144,-70.5935481
PF798,-33.609316,-70.586515
PF799,-33.6114308,-70.5876159
PF8,-33.5643243,-70.5549704
PF80,-33.5857727,-70.5804878
PF800,-33.6082039,-70.5839333
PF801,-33.609799,-70.586667
PF802,-33.611741,-70.587207
PF804,-33.584892,-70.560343
PF808,-33.6182144,-70.5907678
PF809,-33.6208215,-70.5905793
PF81,-33.5901246,-70.5796804
PF810,-33.602546,-70.5748761
PF811,-33.6020257,-70.5713594
PF812,-33.5939905,-70.5731743
PF814,-33.5790619,-70.5726714
PF815,-33.6190706,-70.6033966
PF816,-33.597292,-70.5725963
PF817,-33.6201525,-70.6033092
PF818,-33.6134679,-70.6264514
PF819,-33.6157568,-70.6263598
PF82,-33.5917449,-70.5793142
PF820,-33.6037854,-70.5833259
PF821,-33.6040957,-70.5856479
PF823,-33.6194351,-70.5772553
PF824,-33.5745962,-70.5824693
PF827,-33.5742009,-70.608334
PF829,-33.5760696,-70.5533195
PF83,-33.5938699,-70.5790823
PF830,-33.6314025,-70.5925533
PF831,-33.6255738,-70.6262197
PF832,-33.6255447,-70.6277727
PF833,-33.6262459,-70.6242529
PF834,-33.6253381,-70.6262124
PF837,-33.6038108,-70.5881113
PF838,-33.6040577,-70.5855985
PF839,-33.6042679,-70.5624063
PF84,-33.5977842,-70.5783527
PF840,-33.6040674,-70.5622334
PF841,-33.6052743,-70.5930369
PF842,-33.6069691,-70.5926722
PF843,-33.5833167,-70.5972207
PF844,-33.6047991,-70.5926593
PF845,-33.6099673,-70.5920277
PF848,-33.6287413,-70.6193827
PF85,-33.6003318,-70.5778096
PF850,-33.6078493,-70.5375031
PF851,-33.6083086,-70.5382889
PF852,-33.5814876,-70.5976903
PF853,-33.579886,-70.5872294
PF854,-33.6072831,-70.5948108
PF855,-33.6071634,-70.5927201
PF857,-33.6077325,-70.5993919
