codigoParadero,latitud,longitud
PJ496,-33.4271723,-70.7112620
PJ497,-33.4276103,-70.7090730
PJ498,-33.4280723,-70.7065749
PJ499,-33.4284907,-70.7041758
PJ5,-33.4207573,-70.7021197
PJ50,-33.4205406,-70.6904050
PJ500,-33.4291004,-70.7010589
PJ501,-33.4297815,-70.6976390
PJ502,-33.4311416,-70.6935019
PJ503,-33.4338556,-70.6932690
PJ504,-33.4337815,-70.6958180
PJ505,-33.4296744,-70.6976637
PJ506,-33.4290365,-70.7008116
PJ507,-33.4284879,-70.7036852
PJ508,-33.4279293,-70.7067739
PJ509,-33.4275923,-70.7085490
PJ51,-33.4378776,-70.6901520
PJ510,-33.4271493,-70.7108060
PJ511,-33.4264492,-70.7142729
PJ512,-33.4259842,-70.7166080
PJ513,-33.4255901,-70.7186840
PJ514,-33.4249931,-70.7213430
PJ515,-33.4238970,-70.7227205
PJ516,-33.4237792,-70.7251916
PJ518,-33.4236481,-70.7275563
PJ519,-33.4234939,-70.7299729
PJ52,-33.4371687,-70.6869239
PJ520,-33.4234108,-70.7322586
PJ521,-33.4231125,-70.7356945
PJ522,-33.4227937,-70.7398120
PJ523,-33.4218290,-70.7473642
PJ524,-33.4217821,-70.7513150
PJ525,-33.4280962,-70.7531019
PJ526,-33.4273184,-70.7563410
PJ527,-33.4298976,-70.7473030
PJ53,-33.4360039,-70.6809712
PJ531,-33.4294986,-70.7486999
PJ532,-33.4273943,-70.7600179
PJ534,-33.4223035,-70.6957540
PJ535,-33.4126295,-70.6984020
PJ536,-33.4142205,-70.6964349
PJ538,-33.4570753,-70.7058380
PJ539,-33.4571123,-70.7060219
PJ54,-33.4379508,-70.6802219
PJ540,-33.4456365,-70.6960149
PJ541,-33.4447924,-70.6936527
PJ542,-33.4506844,-70.7668844
PJ543,-33.4521774,-70.7664341
PJ544,-33.4538653,-70.7654348
PJ546,-33.4544374,-70.7590069
PJ547,-33.4551591,-70.7551468
PJ548,-33.4559135,-70.7512129
PJ549,-33.4566424,-70.7476657
PJ550,-33.4570516,-70.7453710
PJ551,-33.4576633,-70.7418568
PJ552,-33.4582057,-70.7389820
PJ553,-33.4501288,-70.7346130
PJ554,-33.4490818,-70.7311718
PJ555,-33.4473839,-70.7309469
PJ556,-33.4479290,-70.7272120
PJ557,-33.4485200,-70.7236579
PJ559,-33.4419310,-70.7230780
PJ56,-33.4385779,-70.6830495
PJ560,-33.4406730,-70.7229349
PJ561,-33.4390030,-70.7223830
PJ562,-33.4369131,-70.7215590
PJ563,-33.4344811,-70.7210289
PJ564,-33.4308891,-70.7202459
PJ565,-33.4279781,-70.7195189
PJ566,-33.4258471,-70.7189560
PJ567,-33.4230981,-70.7182140
PJ568,-33.4219281,-70.7179555
PJ569,-33.4187198,-70.7172027
PJ57,-33.4388101,-70.6863397
PJ570,-33.4176681,-70.7169459
PJ571,-33.4153365,-70.7159638
PJ572,-33.4154671,-70.7113277
PJ573,-33.4130003,-70.7102839
PJ574,-33.4114783,-70.7096222
PJ576,-33.4123156,-70.7062495
PJ577,-33.4127844,-70.7052470
PJ578,-33.4127014,-70.7035860
PJ579,-33.4125854,-70.7016619
PJ58,-33.4391047,-70.6907105
PJ580,-33.4170416,-70.6980388
PJ581,-33.4188245,-70.6979150
PJ582,-33.4214195,-70.6977280
PJ583,-33.4244227,-70.6873499
PJ584,-33.4263288,-70.6875593
PJ585,-33.4292616,-70.6879749
PJ586,-33.4322657,-70.6884530
PJ587,-33.4337277,-70.6885700
PJ588,-33.4347446,-70.6886079
PJ589,-33.4371477,-70.6885572
PJ59,-33.4137737,-70.7425637
PJ591,-33.4341517,-70.6922897
PJ593,-33.4188915,-70.6960759
PJ594,-33.4176875,-70.6961629
PJ595,-33.4159405,-70.6969130
PJ596,-33.4156927,-70.6989488
PJ597,-33.4141334,-70.7010049
PJ598,-33.4143544,-70.7049000
PJ599,-33.4135533,-70.7080189
PJ6,-33.4216880,-70.7021062
PJ60,-33.4170298,-70.7417817
PJ600,-33.4128669,-70.7100139
PJ601,-33.4133983,-70.7105969
PJ602,-33.4132222,-70.7121510
PJ603,-33.4132754,-70.7136805
PJ604,-33.4150332,-70.7147569
PJ605,-33.4155448,-70.7162416
PJ606,-33.4172781,-70.7169888
PJ607,-33.4184309,-70.7172388
PJ608,-33.4215466,-70.7179828
PJ609,-33.4252891,-70.7189249
PJ61,-33.4197220,-70.7411056
PJ610,-33.4273781,-70.7194839
PJ611,-33.4301501,-70.7202179
PJ612,-33.4314761,-70.7204990
PJ613,-33.4338431,-70.7210010
PJ614,-33.4363441,-70.7215419
PJ615,-33.4383201,-70.7222189
PJ616,-33.4401930,-70.7230010
PJ617,-33.4418535,-70.7231591
PJ618,-33.4438440,-70.7234190
PJ62,-33.4226057,-70.7403370
PJ620,-33.4480990,-70.7232820
PJ621,-33.4479320,-70.7267850
PJ622,-33.4471183,-70.7307544
PJ623,-33.4488578,-70.7310793
PJ624,-33.4499393,-70.7343067
PJ625,-33.4505617,-70.7373681
PJ626,-33.4502607,-70.7389339
PJ627,-33.4530195,-70.7391040
PJ628,-33.4575507,-70.7415659
PJ629,-33.4569487,-70.7449401
PJ63,-33.4259607,-70.7398580
PJ630,-33.4564811,-70.7475878
PJ631,-33.4558165,-70.7508009
PJ632,-33.4550466,-70.7548066
PJ633,-33.4541886,-70.7588776
PJ634,-33.4535453,-70.7623349
PJ635,-33.4537032,-70.7655580
PJ636,-33.4488760,-70.7753690
PJ638,-33.4331991,-70.7727662
PJ639,-33.4342025,-70.7728329
PJ64,-33.4296207,-70.7408260
PJ640,-33.4345153,-70.7621319
PJ641,-33.4355184,-70.7585480
PJ642,-33.4362964,-70.7548710
PJ643,-33.4366154,-70.7521591
PJ644,-33.4365146,-70.7488628
PJ645,-33.4364316,-70.7462899
PJ646,-33.4364577,-70.7435480
PJ647,-33.4364678,-70.7379380
PJ648,-33.4364738,-70.7348380
PJ649,-33.4363709,-70.7328240
PJ65,-33.4335302,-70.7409538
PJ650,-33.4363079,-70.7310379
PJ651,-33.4371630,-70.7273560
PJ652,-33.4376770,-70.7248510
PJ653,-33.4388840,-70.7229480
PJ654,-33.4350011,-70.7182129
PJ655,-33.4360722,-70.7145719
PJ656,-33.4362633,-70.7108120
PJ657,-33.4362313,-70.7073609
PJ658,-33.4338025,-70.6985089
PJ659,-33.4340535,-70.7009614
PJ66,-33.4360377,-70.7409747
PJ660,-33.4345584,-70.7041979
PJ661,-33.4357186,-70.7044268
PJ662,-33.4361653,-70.7068530
PJ663,-33.4361843,-70.7103234
PJ664,-33.4360652,-70.7141740
PJ665,-33.4350611,-70.7177500
PJ666,-33.4341731,-70.7207519
PJ667,-33.4374002,-70.7253555
PJ668,-33.4371260,-70.7268939
PJ669,-33.4362329,-70.7300549
PJ67,-33.4389269,-70.7408227
PJ670,-33.4362999,-70.7325670
PJ671,-33.4363218,-70.7352100
PJ672,-33.4363158,-70.7375070
PJ673,-33.4363037,-70.7406190
PJ674,-33.4362857,-70.7431589
PJ675,-33.4362786,-70.7450379
PJ676,-33.4364386,-70.7487469
PJ677,-33.4365655,-70.7517029
PJ678,-33.4360914,-70.7556419
PJ679,-33.4354934,-70.7581069
PJ68,-33.4416071,-70.7406141
PJ680,-33.4343513,-70.7625420
PJ681,-33.4342601,-70.7726500
PJ682,-33.4330130,-70.7725768
PJ683,-33.4248160,-70.7232700
PJ684,-33.4218414,-70.7433678
PJ685,-33.4219614,-70.7542430
PJ687,-33.4513870,-70.7251040
PJ688,-33.4505949,-70.7278259
PJ689,-33.4503510,-70.7307658
PJ69,-33.4454647,-70.7406894
PJ690,-33.4448669,-70.7309279
PJ691,-33.4414418,-70.7309083
PJ692,-33.4394979,-70.7308910
PJ693,-33.4364219,-70.7308560
PJ694,-33.4348319,-70.7302390
PJ695,-33.4330919,-70.7303179
PJ696,-33.4306460,-70.7304157
PJ697,-33.4287957,-70.7477626
PJ698,-33.4274886,-70.7473220
PJ699,-33.4255641,-70.7481854
PJ7,-33.4244524,-70.7029119
PJ70,-33.4476787,-70.7395460
PJ701,-33.4224906,-70.7474839
PJ702,-33.4229226,-70.7583178
PJ703,-33.4215054,-70.7586720
PJ704,-33.4198369,-70.7587618
PJ705,-33.4174834,-70.7588940
PJ708,-33.4162034,-70.7651070
PJ709,-33.4147486,-70.7651195
PJ71,-33.4498067,-70.7393599
PJ710,-33.4159593,-70.7652096
PJ711,-33.4179309,-70.7651925
PJ714,-33.4175584,-70.7589601
PJ715,-33.4199214,-70.7588360
PJ716,-33.4215584,-70.7587470
PJ717,-33.4227595,-70.7586721
PJ718,-33.4232884,-70.7583690
PJ719,-33.4229264,-70.7562250
PJ720,-33.4225214,-70.7541359
PJ721,-33.4238186,-70.7476069
PJ722,-33.4254476,-70.7484539
PJ723,-33.4267695,-70.7489059
PJ724,-33.4279976,-70.7475940
PJ726,-33.4295817,-70.7481327
PJ727,-33.4298909,-70.7308270
PJ728,-33.4331889,-70.7308969
PJ73,-33.4593175,-70.7558836
PJ731,-33.4390629,-70.7309540
PJ732,-33.4418029,-70.7309759
PJ733,-33.4442519,-70.7310040
PJ734,-33.4467419,-70.7310500
PJ735,-33.4187225,-70.7528109
PJ736,-33.4190386,-70.7543547
PJ737,-33.4193923,-70.7557646
PJ738,-33.4189275,-70.7529367
PJ74,-33.4616924,-70.7567240
PJ741,-33.4380176,-70.6931840
PJ746,-33.4401819,-70.7377797
PJ75,-33.4645494,-70.7574550
PJ756,-33.4387684,-70.7162711
PJ757,-33.4390442,-70.7129780
PJ758,-33.4395213,-70.7108910
PJ76,-33.4632913,-70.7628959
PJ77,-33.4589043,-70.7641370
PJ775,-33.4460847,-70.7075658
PJ776,-33.4396283,-70.7091140
PJ777,-33.4394703,-70.7107369
PJ779,-33.4386111,-70.7170660
PJ78,-33.4585643,-70.7607650
PJ780,-33.4384921,-70.7193569
PJ781,-33.4408131,-70.7198240
PJ782,-33.4404750,-70.7226669
PJ783,-33.4398510,-70.7255330
PJ784,-33.4393038,-70.7281888
PJ785,-33.4392599,-70.7306649
PJ786,-33.4396639,-70.7325814
PJ787,-33.4413448,-70.7338409
PJ788,-33.4417068,-70.7362010
PJ789,-33.4403428,-70.7374009
PJ79,-33.4593914,-70.7564029
PJ793,-33.4271652,-70.7752921
PJ794,-33.4273340,-70.7789247
PJ799,-33.3846264,-70.8063319
PJ8,-33.4282004,-70.7039799
PJ80,-33.4601585,-70.7524538
PJ800,-33.3845922,-70.8134209
PJ801,-33.3904795,-70.8476280
PJ802,-33.3895944,-70.8519180
PJ803,-33.3871602,-70.8590160
PJ808,-33.4007630,-70.8684620
PJ809,-33.4010733,-70.8636719
PJ81,-33.4624272,-70.7377642
PJ810,-33.4030553,-70.8566150
PJ811,-33.4068394,-70.8519149
PJ812,-33.4185596,-70.8412739
PJ813,-33.4225597,-70.8376460
PJ814,-33.4283298,-70.8323989
PJ815,-33.4314309,-70.8295694
PJ816,-33.4452752,-70.7683689
PJ817,-33.4290461,-70.7722820
PJ818,-33.4281871,-70.7724059
PJ819,-33.4300021,-70.7725659
PJ82,-33.4509477,-70.7390849
PJ820,-33.4433180,-70.7714775
PJ821,-33.4439100,-70.7780790
PJ822,-33.4317230,-70.8292060
PJ823,-33.4285768,-70.8320640
PJ824,-33.4229717,-70.8371530
PJ825,-33.4189316,-70.8408320
PJ826,-33.4072244,-70.8514530
PJ827,-33.4029053,-70.8556100
PJ828,-33.4010041,-70.8635950
PJ829,-33.4006940,-70.8679506
PJ83,-33.4480437,-70.7393149
PJ834,-33.3858956,-70.8629988
PJ835,-33.3895994,-70.8522388
PJ836,-33.3906285,-70.8476490
PJ837,-33.3850057,-70.8397860
PJ838,-33.3854417,-70.8365509
PJ839,-33.3846974,-70.8141910
PJ84,-33.4449247,-70.7404950
PJ840,-33.3849084,-70.8261337
PJ841,-33.3847924,-70.8072680
PJ846,-33.4274312,-70.7792675
PJ847,-33.4289244,-70.7766993
PJ848,-33.4294625,-70.7760908
PJ85,-33.4420537,-70.7404130
PJ850,-33.4552653,-70.7622479
PJ851,-33.4558973,-70.7602430
PJ855,-33.4639157,-70.7470898
PJ856,-33.4662366,-70.7476857
PJ858,-33.4529349,-70.7284639
PJ859,-33.4510059,-70.7280720
PJ86,-33.4382497,-70.7406899
PJ860,-33.4513660,-70.7255209
PJ861,-33.4518250,-70.7231229
PJ862,-33.4487320,-70.7224959
PJ863,-33.4226325,-70.6960008
PJ864,-33.4521159,-70.7311049
PJ865,-33.4538334,-70.7311179
PJ866,-33.4690388,-70.7336259
PJ867,-33.4676278,-70.7370527
PJ868,-33.4662846,-70.7475560
PJ869,-33.4639456,-70.7469650
PJ87,-33.4366397,-70.7407790
PJ870,-33.4615167,-70.7463721
PJ871,-33.4570423,-70.7625430
PJ872,-33.4556383,-70.7621620
PJ874,-33.4478325,-70.6943959
PJ875,-33.4476875,-70.6971579
PJ876,-33.4478495,-70.6998780
PJ877,-33.4481612,-70.7023825
PJ878,-33.4498283,-70.7096750
PJ879,-33.4500852,-70.7112949
PJ88,-33.4327557,-70.7407579
PJ880,-33.4506993,-70.7146374
PJ882,-33.4510531,-70.7168520
PJ883,-33.4514732,-70.7192110
PJ884,-33.4516831,-70.7220809
PJ885,-33.4540598,-70.7228691
PJ886,-33.4472968,-70.7624394
PJ887,-33.4453743,-70.7630830
PJ888,-33.4422543,-70.7639880
PJ89,-33.4300737,-70.7407159
PJ9,-33.4289713,-70.7066179
PJ907,-33.4537552,-70.7221070
PJ908,-33.4515461,-70.7190749
PJ909,-33.4511192,-70.7166740
PJ91,-33.4230347,-70.7401479
PJ911,-33.4502370,-70.7116304
PJ912,-33.4499123,-70.7096999
PJ913,-33.4495173,-70.7071730
PJ914,-33.4460294,-70.7004470
PJ915,-33.4453365,-70.6965209
PJ916,-33.4353234,-70.7586220
PJ917,-33.4376894,-70.7584529
PJ918,-33.4405174,-70.7580310
PJ919,-33.4428294,-70.7583369
PJ92,-33.4190197,-70.7411900
PJ920,-33.4440824,-70.7543109
PJ921,-33.4471115,-70.7503279
PJ922,-33.4476776,-70.7473190
PJ923,-33.4482386,-70.7444309
PJ924,-33.4502167,-70.7395639
PJ925,-33.4505309,-70.7378731
PJ926,-33.4504899,-70.7306280
PJ927,-33.4482378,-70.7440507
PJ928,-33.4476546,-70.7470359
PJ929,-33.4471085,-70.7499120
PJ93,-33.4165247,-70.7418480
PJ930,-33.4460961,-70.7539566
PJ931,-33.4439435,-70.7542993
PJ932,-33.4408984,-70.7579680
PJ933,-33.4378514,-70.7583140
PJ934,-33.4358754,-70.7583589
PJ935,-33.4313874,-70.7582590
PJ939,-33.4591861,-70.8193950
PJ94,-33.4136407,-70.7425100
PJ940,-33.4573043,-70.8207348
PJ941,-33.4553461,-70.8216480
PJ942,-33.4513790,-70.8237390
PJ943,-33.4536347,-70.7432070
PJ944,-33.4542477,-70.7399520
PJ945,-33.4514920,-70.8237779
PJ946,-33.4555321,-70.8217042
PJ947,-33.4567986,-70.8212045
PJ948,-33.4587520,-70.8198551
PJ95,-33.4131256,-70.7448250
PJ950,-33.4471813,-70.8444514
PJ953,-33.4422043,-70.7101835
PJ956,-33.4441160,-70.7227809
PJ957,-33.4335810,-70.7227650
PJ958,-33.4330820,-70.7250539
PJ959,-33.4325089,-70.7278769
PJ960,-33.4320769,-70.7301770
PJ961,-33.4268649,-70.7304750
PJ962,-33.4237759,-70.7298660
PJ963,-33.4215039,-70.7328240
PJ964,-33.4194229,-70.7328129
PJ965,-33.4166744,-70.7556309
PJ966,-33.4169804,-70.7575219
PJ967,-33.4167624,-70.7557170
PJ968,-33.4166175,-70.7534410
PJ969,-33.4211045,-70.7329125
PJ97,-33.4380526,-70.6910049
PJ970,-33.4231409,-70.7329448
PJ971,-33.4240379,-70.7302929
PJ972,-33.4263419,-70.7305000
PJ973,-33.4288339,-70.7307479
PJ974,-33.4325959,-70.7279120
PJ975,-33.4330590,-70.7255489
PJ976,-33.4335370,-70.7231590
PJ977,-33.4341221,-70.7211980
PJ978,-33.4438274,-70.7026320
PJ979,-33.4454284,-70.7026829
PJ98,-33.4361149,-70.6818433
PJ982,-33.4647153,-70.7572778
PJ983,-33.4203785,-70.7524450
PJ984,-33.4216195,-70.7521589
PJ985,-33.4308050,-70.7504751
PJ986,-33.4320375,-70.7506000
PJ987,-33.4447521,-70.7417481
PJ99,-33.3859215,-70.7599306
PJ991,-33.4444749,-70.7316100
PJ995,-33.4310265,-70.7501560
PJ996,-33.4295294,-70.7496889
PJ997,-33.4204375,-70.7522086
PJ998,-33.4118822,-70.7205751
PJ999,-33.4112733,-70.7188561
PZ001,,
PA1,-33.4401168,-70.6800210
PA10,-33.4667599,-70.6716279
PA100,-33.4740479,-70.6419304
PA101,-33.4719834,-70.6420359
PA102,-33.4686134,-70.6422349
PA103,-33.4646375,-70.6424061
PA104,-33.4608829,-70.6428511
PA105,-33.4576574,-70.6432669
PA106,-33.4521094,-70.6440989
PA107,-33.4498544,-70.6444810
PA108,-33.4466856,-70.6451458
PA109,-33.4430685,-70.6461110
PA11,-33.4626768,-70.6725218
PA111,-33.4384254,-70.6468991
PA112,-33.4361114,-70.6472506
PA114,-33.4395915,-70.6467112
PA116,-33.4441736,-70.6430899
PA117,-33.4473350,-70.6423944
PA118,-33.4496744,-70.6416880
PA119,-33.4524814,-70.6408930
PA12,-33.4587367,-70.6734725
PA120,-33.4543425,-70.6404482
PA121,-33.4571185,-70.6397329
PA122,-33.4604505,-70.6388198
PA123,-33.4633085,-70.6380529
PA124,-33.4658993,-70.6373657
PA125,-33.4682385,-70.6367420
PA126,-33.4721775,-70.6357059
PA127,-33.4724726,-70.6328419
PA128,-33.4684191,-70.6339019
PA129,-33.4659558,-70.6345779
PA13,-33.4561080,-70.6740701
PA130,-33.4634995,-70.6352389
PA131,-33.4602718,-70.6361318
PA132,-33.4573747,-70.6367843
PA133,-33.4548455,-70.6373272
PA134,-33.4524265,-70.6378889
PA135,-33.4493763,-70.6389000
PA136,-33.4470961,-70.6396315
PA137,-33.4462199,-70.6438673
PA139,-33.4517539,-70.6467987
PA14,-33.4529038,-70.6748379
PA140,-33.4547017,-70.6463711
PA141,-33.4583991,-70.6454879
PA142,-33.4614671,-70.6449755
PA143,-33.4649074,-70.6445573
PA144,-33.4701084,-70.6440149
PA145,-33.4728618,-70.6438583
PA146,-33.4750123,-70.6418997
PA147,-33.4727023,-70.6419834
PA148,-33.4697705,-70.6421617
PA149,-33.4659661,-70.6423054
PA15,-33.4504473,-70.6754353
PA150,-33.4615561,-70.6427738
PA151,-33.4586461,-70.6431185
PA152,-33.4536314,-70.6438739
PA153,-33.4508724,-70.6442970
PA154,-33.4472874,-70.6449869
PA155,-33.4393836,-70.6442110
PA156,-33.4418414,-70.6463615
PA158,-33.4331053,-70.6525079
PA159,-33.4373051,-70.6471426
PA16,-33.4504758,-70.6784320
PA160,-33.4347398,-70.6474564
PA161,-33.4332593,-70.6483226
PA163,-33.4489300,-70.6708170
PA164,-33.4478576,-70.6667820
PA165,-33.4467361,-70.6611000
PA166,-33.4460232,-70.6580010
PA167,-33.4441217,-70.6508619
PA168,-33.4425400,-70.6445090
PA169,-33.4403879,-70.6405870
PA17,-33.4724371,-70.6550881
PA170,-33.4381175,-70.6363100
PA171,-33.4402167,-70.6346554
PA172,-33.4429597,-70.6336102
PA174,-33.4482086,-70.6320379
PA176,-33.4528257,-70.6306429
PA177,-33.4551292,-70.6300578
PA179,-33.4625849,-70.6277764
PA18,-33.4705928,-70.6558725
PA181,-33.4670697,-70.6266219
PA182,-33.4425847,-70.6459740
PA183,-33.4437933,-70.6512749
PA184,-33.4446123,-70.6553757
PA185,-33.4459511,-70.6611000
PA186,-33.4485679,-70.6713200
PA187,-33.4474109,-70.6670388
PA19,-33.4702703,-70.6525170
PA195,-33.4366767,-70.6486600
PA196,-33.4495388,-70.6533319
PA197,-33.4519929,-70.6529333
PA198,-33.4494626,-70.6506694
PA199,-33.4535495,-70.6340400
PA2,-33.4481482,-70.6781113
PA20,-33.4681763,-70.6523080
PA200,-33.4560439,-70.6316345
PA202,-33.4652876,-70.6306300
PA203,-33.4657325,-70.6344240
PA204,-33.4661205,-70.6379880
PA205,-33.4665534,-70.6420339
PA206,-33.4641104,-70.6412779
PA207,-33.4637085,-70.6383099
PA208,-33.4633545,-70.6355290
PA209,-33.4627396,-70.6318200
PA21,-33.4653893,-70.6526500
PA210,-33.4619603,-70.6285360
PA212,-33.4477489,-70.6540147
PA213,-33.4470242,-70.6550809
PA214,-33.4318774,-70.6572936
PA215,-33.4451292,-70.6543909
PA218,-33.4426437,-70.6559750
PA219,-33.4402754,-70.6564564
PA22,-33.4628823,-70.6529589
PA220,-33.4370922,-70.6569110
PA221,-33.4339732,-70.6530630
PA222,-33.4356446,-70.6782185
PA223,-33.4351264,-70.6740671
PA224,-33.4350535,-70.6712340
PA225,-33.4349351,-70.6680564
PA226,-33.4347501,-70.6635650
PA228,-33.4354871,-70.6606669
PA229,-33.4366629,-70.6604878
PA23,-33.4589202,-70.6534710
PA230,-33.4409951,-70.6603290
PA231,-33.4442731,-70.6610589
PA232,-33.4471321,-70.6606629
PA233,-33.4487841,-70.6601856
PA234,-33.4609643,-70.6573703
PA235,-33.4671881,-70.6560386
PA236,-33.4648852,-70.6561520
PA237,-33.4629112,-70.6562469
PA238,-33.4608810,-70.6563389
PA239,-33.4568017,-70.6566075
PA24,-33.4562562,-70.6537620
PA240,-33.4548452,-70.6574059
PA241,-33.4498665,-70.6590257
PA243,-33.4394877,-70.6593088
PA244,-33.4384073,-70.6594590
PA245,-33.4361131,-70.6597660
PA247,-33.4361565,-70.6642651
PA248,-33.4365740,-70.6685853
PA249,-33.4367380,-70.6713358
PA25,-33.4544052,-70.6553209
PA250,-33.4368277,-70.6724410
PA251,-33.4370857,-70.6766339
PA259,-33.4365301,-70.6425924
PA260,-33.4355203,-70.6455843
PA261,-33.4358594,-70.6483550
PA262,-33.4361382,-70.6510605
PA264,-33.4368385,-70.6573372
PA265,-33.4347851,-70.6599419
PA271,-33.4407040,-70.6651032
PA272,-33.4430680,-70.6651979
PA273,-33.4466106,-70.6647024
PA274,-33.4500651,-70.6647515
PA275,-33.4536862,-70.6650714
PA276,-33.4562663,-70.6650214
PA277,-33.4577014,-70.6691322
PA278,-33.4583257,-70.6734089
PA279,-33.4594219,-70.6747329
PA28,-33.4457088,-70.6568010
PA280,-33.4625519,-70.6740100
PA281,-33.4648369,-70.6734519
PA282,-33.4665102,-70.6719194
PA283,-33.4680500,-70.6701850
PA284,-33.4702980,-70.6680950
PA285,-33.4732504,-70.6653200
PA286,-33.4732310,-70.6648976
PA287,-33.4733549,-70.6715539
PA288,-33.4708689,-70.6715829
PA289,-33.4585519,-70.6724175
PA29,-33.4474692,-70.6536550
PA290,-33.4578826,-70.6685539
PA291,-33.4557969,-70.6666513
PA292,-33.4535250,-70.6671669
PA293,-33.4512650,-70.6677049
PA294,-33.4491960,-70.6681151
PA295,-33.4440272,-70.6676974
PA296,-33.4405990,-70.6683010
PA297,-33.4399732,-70.6651804
PA298,-33.4395318,-70.6610210
PA299,-33.4334479,-70.6573526
PA30,-33.4488090,-70.6568486
PA300,-33.4332285,-70.6538906
PA303,-33.4369976,-70.6589226
PA305,-33.4302311,-70.6658418
PA306,-33.4293175,-70.6686218
PA307,-33.4306150,-70.6694489
PA308,-33.4328250,-70.6692400
PA309,-33.4346360,-70.6690669
PA31,-33.4514821,-70.6563239
PA310,-33.4373720,-70.6688240
PA311,-33.4399108,-70.6686306
PA312,-33.4420851,-70.6682046
PA313,-33.4597683,-70.6650226
PA314,-33.4619650,-70.6650029
PA315,-33.4661633,-70.6649824
PA316,-33.4700366,-70.6649295
PA318,-33.4706673,-70.6633452
PA319,-33.4675078,-70.6634529
PA32,-33.4538492,-70.6557850
PA320,-33.4636616,-70.6636324
PA321,-33.4588631,-70.6638460
PA322,-33.4569594,-70.6646444
PA323,-33.4382460,-70.6685050
PA324,-33.4351639,-70.6688109
PA325,-33.4324180,-70.6690690
PA326,-33.4293830,-70.6693539
PA327,-33.4283249,-70.6714930
PA329,-33.4318431,-70.6522317
PA33,-33.4572422,-70.6557260
PA331,-33.4410856,-70.6798795
PA332,-33.4391103,-70.6574742
PA334,-33.4380317,-70.6460337
PA335,-33.4492943,-70.6721939
PA336,-33.4480824,-70.6677494
PA337,-33.4468927,-70.6619449
PA338,-33.4454322,-70.6556800
PA339,-33.4438148,-70.6495859
PA34,-33.4599762,-70.6555070
PA340,-33.4431005,-70.6465005
PA341,-33.4407890,-70.6411753
PA342,-33.4378776,-70.6368350
PA343,-33.4372935,-70.6362559
PA345,-33.4434009,-70.6496430
PA346,-33.4453172,-70.6583860
PA347,-33.4464531,-70.6632339
PA348,-33.4477120,-70.6680429
PA349,-33.4489269,-70.6726550
PA35,-33.4531491,-70.6589279
PA350,-33.4444073,-70.6517709
PA352,-33.4345687,-70.6592470
PA353,-33.4341693,-70.6481110
PA355,-33.4373252,-70.6798500
PA358,-33.4499846,-70.6347567
PA359,-33.4462125,-70.6358154
PA36,-33.4547692,-70.6584430
PA360,-33.4447116,-70.6366888
PA361,-33.4432226,-70.6375471
PA362,-33.4419804,-70.6386149
PA365,-33.4447401,-70.6558681
PA366,-33.4457851,-70.6604719
PA367,-33.4501966,-70.6773589
PA368,-33.4506208,-70.6771210
PA369,-33.4483908,-70.6688868
PA37,-33.4560372,-70.6579819
PA370,-33.4471391,-70.6630400
PA371,-33.4428024,-70.6453129
PA372,-33.4382630,-70.6375031
PA375,-33.4439049,-70.6521908
PA376,-33.4449006,-70.6565548
PA377,-33.4461626,-70.6619804
PA378,-33.4501609,-70.6789296
PA38,-33.4697862,-70.6566949
PA383,-33.4375456,-70.6358377
PA384,-33.4370922,-70.6354898
PA385,-33.4424227,-70.6452976
PA387,-33.4328918,-70.6785610
PA388,-33.4326019,-70.6755539
PA39,-33.4730351,-70.6555725
PA390,-33.4321987,-70.6694139
PA391,-33.4321240,-70.6665519
PA392,-33.4321260,-70.6638033
PA393,-33.4367817,-70.6357440
PA395,-33.4364635,-70.6430780
PA396,-33.4328676,-70.6529561
PA4,-33.4469808,-70.6792149
PA40,-33.4369584,-70.6390279
PA405,-33.4323149,-70.6714670
PA409,-33.4339994,-70.6430160
PA41,-33.4392345,-70.6394089
PA410,-33.4348965,-70.6391570
PA411,-33.4357225,-70.6355869
PA412,-33.4329030,-70.6683130
PA413,-33.4330549,-70.6708714
PA414,-33.4332517,-70.6737971
PA415,-33.4334848,-70.6770349
PA416,-33.4336718,-70.6802189
PA417,-33.4385364,-70.6514489
PA418,-33.4429604,-70.6415340
PA419,-33.4432175,-70.6382219
PA42,-33.4398496,-70.6403009
PA420,-33.4420145,-70.6341499
PA421,-33.4359548,-70.6493467
PA422,-33.4362523,-70.6519154
PA423,-33.4366515,-70.6555043
PA424,-33.4373361,-70.6623814
PA425,-33.4349273,-70.6627219
PA426,-33.4326941,-70.6648050
PA427,-33.4415238,-70.6789830
PA428,-33.4411589,-70.6757499
PA429,-33.4408034,-70.6725883
PA43,-33.4406000,-70.6452025
PA430,-33.4403750,-70.6686811
PA431,-33.4362900,-70.6654495
PA433,-33.4572035,-70.6642314
PA434,-33.4569390,-70.6610738
PA435,-33.4606363,-70.6568457
PA436,-33.4600341,-70.6518149
PA438,-33.4589540,-70.6453793
PA439,-33.4585516,-70.6435321
PA44,-33.4382664,-70.6455089
PA440,-33.4577326,-70.6396367
PA442,-33.4564248,-70.6334694
PA443,-33.4560170,-70.6331212
PA444,-33.4567737,-70.6366757
PA445,-33.4573299,-70.6393875
PA446,-33.4580823,-70.6429602
PA447,-33.4586648,-70.6458007
PA448,-33.4593129,-70.6488012
PA449,-33.4596948,-70.6514012
