codigoParadero,latitud,longitud
PB1233,-33.375122,-70.6619283
PB1234,-33.3744031,-70.6639268
PB1235,-33.3735022,-70.6656213
PB1236,-33.372427,-70.6689181
PB1237,-33.3670784,-70.7055944
PB1239,-33.3549741,-70.7321494
PB124,-33.3776759,-70.6536581
PB1240,-33.3540106,-70.7338912
PB1241,-33.3523379,-70.7368599
PB1242,-33.3553337,-70.7381456
PB1243,-33.3557286,-70.7518152
PB1244,-33.3583916,-70.751036
PB1245,-33.3607586,-70.749967
PB1246,-33.3596456,-70.749735
PB1247,-33.3581806,-70.750626
PB1248,-33.3561714,-70.7516089
PB1249,-33.3550396,-70.749724
PB125,-33.3793198,-70.6492853
PB1250,-33.3549047,-70.746094
PB1251,-33.3522925,-70.7388525
PB1252,-33.3516734,-70.7387449
PB1253,-33.3542129,-70.734248
PB1254,-33.3560909,-70.730874
PB1255,-33.3568438,-70.7295071
PB1256,-33.3624612,-70.719497
PB1257,-33.3645592,-70.719216
PB1258,-33.3806524,-70.646225
PB1259,-33.4018361,-70.6214326
PB126,-33.3803164,-70.6470849
PB1260,-33.4048728,-70.622848
PB1261,-33.4055559,-70.6239569
PB1262,-33.4052827,-70.627949
PB1263,-33.4053586,-70.631108
PB1264,-33.4061326,-70.632893
PB1265,-33.4028825,-70.6570174
PB1266,-33.4062794,-70.6388134
PB1267,-33.4060385,-70.640969
PB1268,-33.4056248,-70.6426916
PB1269,-33.4055728,-70.6438831
PB127,-33.3814089,-70.6442222
PB1270,-33.4051404,-70.645945
PB1271,-33.4044823,-70.6490659
PB1272,-33.4037943,-70.652548
PB1273,-33.4032616,-70.6551302
PB1274,-33.4029729,-70.6601432
PB1275,-33.4035947,-70.6628243
PB1277,-33.4031569,-70.6606333
PB1278,-33.4029352,-70.657855
PB1279,-33.403253,-70.6559165
PB128,-33.3832325,-70.6410624
PB1280,-33.4039133,-70.6528805
PB1281,-33.4045744,-70.6494768
PB1282,-33.4051928,-70.6464539
PB1283,-33.4057469,-70.6437294
PB1284,-33.4056686,-70.6392288
PB1285,-33.4055146,-70.633414
PB1286,-33.4054416,-70.6318
PB1287,-33.4055087,-70.6279535
PB1288,-33.4053445,-70.6246609
PB1289,-33.4021347,-70.6215349
PB129,-33.3858068,-70.6373826
PB1292,-33.4093356,-70.631681
PB1293,-33.4101887,-70.628771
PB1294,-33.4111174,-70.627715
PB1295,-33.4114457,-70.630708
PB1296,-33.4114456,-70.632832
PB1297,-33.4124062,-70.6351589
PB1298,-33.4132813,-70.6381705
PB1299,-33.4314678,-70.6420703
PB130,-33.3893112,-70.6326486
PB1300,-33.4295605,-70.641795
PB1301,-33.4269798,-70.6399059
PB1302,-33.4125947,-70.6354194
PB1303,-33.4115716,-70.633255
PB1304,-33.4115375,-70.6307209
PB1305,-33.4112557,-70.627739
PB1306,-33.4103387,-70.627915
PB1307,-33.4097167,-70.630033
PB1308,-33.4090696,-70.632208
PB1309,-33.4080616,-70.634685
PB131,-33.3916413,-70.6296214
PB1311,-33.3974217,-70.6931529
PB1312,-33.3999966,-70.6939985
PB1314,-33.4053559,-70.678887
PB1315,-33.4066657,-70.6779066
PB1316,-33.4087567,-70.6769147
PB1317,-33.411702,-70.6765511
PB1318,-33.4141727,-70.6763014
PB1319,-33.415353,-70.670586
PB132,-33.3936297,-70.6266027
PB1320,-33.4155115,-70.6678159
PB1321,-33.4156219,-70.6645779
PB1323,-33.4179133,-70.6481799
PB1324,-33.4174813,-70.6524685
PB1326,-33.4155852,-70.6589064
PB1327,-33.4156116,-70.6616413
PB1328,-33.4155562,-70.664101
PB1329,-33.4154241,-70.667834
PB133,-33.3747452,-70.6350092
PB1331,-33.414884,-70.672682
PB1332,-33.4143489,-70.67593
PB1333,-33.4120619,-70.676374
PB1334,-33.4089971,-70.6767739
PB1336,-33.405467,-70.6786659
PB1337,-33.4028954,-70.6808042
PB1339,-33.375803,-70.7259964
PB134,-33.37497,-70.6336734
PB1340,-33.373009,-70.7294865
PB1341,-33.3725001,-70.6695624
PB1342,-33.3734707,-70.6660611
PB1343,-33.3744791,-70.663972
PB1344,-33.372239,-70.670823
PB1345,-33.373074,-70.7295792
PB1346,-33.3755491,-70.7264618
PB1348,-33.3709773,-70.6831108
PB1349,-33.371646,-70.6810798
PB1350,-33.3698329,-70.68
PB1351,-33.3711809,-70.676453
PB1352,-33.3718909,-70.674254
PB1353,-33.372271,-70.671675
PB1354,-33.3784842,-70.661203
PB1355,-33.3808843,-70.654543
PB1356,-33.3809983,-70.652021
PB1357,-33.3810754,-70.649372
PB1358,-33.3844683,-70.649874
PB1359,-33.3681558,-70.636069
PB136,-33.3766446,-70.6289177
PB1360,-33.3664101,-70.6389266
PB1361,-33.3682175,-70.63993
PB1362,-33.3706955,-70.641347
PB1364,-33.3709936,-70.6412925
PB1365,-33.3686385,-70.6399983
PB1366,-33.3666431,-70.6390446
PB1367,-33.3681306,-70.636376
PB1368,-33.3686346,-70.634727
PB1369,-33.3845655,-70.641079
PB137,-33.3772493,-70.6273219
PB1374,-33.3808653,-70.651974
PB1375,-33.3807873,-70.654193
PB1376,-33.3806325,-70.6569485
PB1377,-33.3780402,-70.661145
PB1378,-33.3759602,-70.661682
PB1379,-33.3715595,-70.6748139
PB138,-33.3792095,-70.6231372
PB1380,-33.371084,-70.6763309
PB1381,-33.3697029,-70.67963
PB1382,-33.3685903,-70.6814638
PB1383,-33.3682728,-70.6841429
PB1384,-33.3676572,-70.6867976
PB1385,-33.3762658,-70.682715
PB1386,-33.3770858,-70.683811
PB1387,-33.4002955,-70.7527315
PB1389,-33.4166652,-70.6876773
PB139,-33.3809891,-70.6210062
PB1390,-33.4179624,-70.6834751
PB1391,-33.4186275,-70.6817553
PB1392,-33.4187969,-70.6804358
PB1393,-33.4178699,-70.6830969
PB1394,-33.4162767,-70.6882503
PB1397,-33.4029114,-70.643721
PB1398,-33.4011185,-70.6460133
PB1399,-33.3980136,-70.6533654
PB14,-33.3963332,-70.6614491
PB140,-33.383494,-70.617451
PB1400,-33.397657,-70.6568639
PB1401,-33.3960712,-70.657495
PB1402,-33.3934422,-70.657609
PB1403,-33.3922819,-70.6603056
PB1404,-33.3912862,-70.660364
PB1405,-33.3899272,-70.660459
PB1406,-33.3879012,-70.660592
PB1407,-33.3863122,-70.660689
PB1408,-33.3842522,-70.660806
PB141,-33.3842367,-70.6150738
PB1410,-33.3878972,-70.660714
PB1411,-33.3924662,-70.660426
PB1412,-33.3935732,-70.657725
PB1413,-33.3954205,-70.6578612
PB1414,-33.3971906,-70.6578544
PB1415,-33.3980263,-70.654601
PB1416,-33.3985067,-70.649762
PB1418,-33.3984008,-70.623204
PB1419,-33.3970277,-70.625931
PB142,-33.3864426,-70.6150741
PB1420,-33.3938631,-70.6273743
PB1421,-33.3919767,-70.630638
PB1422,-33.3904956,-70.634094
PB1423,-33.3889934,-70.6361361
PB1424,-33.3873344,-70.6384014
PB1425,-33.3860905,-70.641248
PB1426,-33.374505,-70.6693876
PB1427,-33.3759274,-70.6690209
PB1428,-33.377835,-70.669123
PB1429,-33.379285,-70.669272
PB143,-33.4013238,-70.6302194
PB1430,-33.381346,-70.6682
PB1431,-33.3829021,-70.66782
PB1432,-33.3884381,-70.6692251
PB1433,-33.3908918,-70.6685799
PB1434,-33.3929231,-70.668071
PB1435,-33.3929601,-70.665575
PB1436,-33.3926692,-70.660494
PB1437,-33.3940143,-70.652623
PB1438,-33.3940717,-70.6500379
PB1439,-33.3940454,-70.645931
PB144,-33.4038285,-70.6320305
PB1440,-33.3939375,-70.642795
PB1441,-33.3939684,-70.6497697
PB1442,-33.3938654,-70.6529306
PB1443,-33.3911132,-70.661938
PB1444,-33.3909842,-70.6639252
PB1445,-33.3912621,-70.665612
PB1446,-33.3916433,-70.6679832
PB1447,-33.388866,-70.669006
PB1448,-33.386399,-70.669625
PB1449,-33.3814951,-70.668055
PB145,-33.4060793,-70.6336107
PB1450,-33.379923,-70.668389
PB1451,-33.378135,-70.669052
PB1452,-33.376233,-70.668887
PB1453,-33.374301,-70.669319
PB1454,-33.372692,-70.669319
PB1455,-33.3871655,-70.6388072
PB1456,-33.3890975,-70.6361827
PB1457,-33.3903788,-70.6344512
PB1458,-33.3917451,-70.6326978
PB1459,-33.3920907,-70.630648
PB146,-33.4077893,-70.6348111
PB1460,-33.3939265,-70.6274977
PB1461,-33.397098,-70.6260253
PB1462,-33.3983018,-70.623664
PB1463,-33.3998678,-70.620567
PB1464,-33.4042819,-70.679074
PB1465,-33.4030351,-70.6757621
PB1469,-33.4002512,-70.6765269
PB147,-33.4090612,-70.6356161
PB1471,-33.402642,-70.6811297
PB1472,-33.408774,-70.6750858
PB1473,-33.4088019,-70.6735943
PB1474,-33.408835,-70.670278
PB1475,-33.4089261,-70.667064
PB1476,-33.4094132,-70.6627285
PB1478,-33.4093551,-70.662448
PB1479,-33.4088881,-70.666592
PB148,-33.4111638,-70.6370529
PB1480,-33.4086633,-70.6699437
PB1481,-33.408716,-70.673235
PB1487,-33.3919508,-70.618798
PB1488,-33.3921789,-70.615989
PB1489,-33.3890329,-70.616185
PB149,-33.4132011,-70.6386505
PB1490,-33.5141766,-70.6400129
PB1491,-33.3598046,-70.6895618
PB1492,-33.3826734,-70.617958
PB1493,-33.3775687,-70.62497
PB1494,-33.3771737,-70.626932
PB1495,-33.3742629,-70.6352889
PB1496,-33.3789188,-70.623232
PB1497,-33.4260719,-70.643267
PB15,-33.396888,-70.6649492
PB150,-33.415585,-70.6386754
PB1502,-33.3799216,-70.6608431
PB1503,-33.4002882,-70.658307
PB1504,-33.3780039,-70.617851
PB1505,-33.3758648,-70.625567
PB1508,-33.4018034,-70.645346
PB1509,-33.4034745,-70.643197
PB151,-33.4176213,-70.6393619
PB1510,-33.4148095,-70.6542335
PB1511,-33.3943514,-70.645769
PB1512,-33.3979272,-70.657711
PB1513,-33.4154857,-70.69072
PB1514,-33.3988258,-70.6982909
PB1515,-33.3968115,-70.699544
PB1516,-33.3935845,-70.700902
PB1517,-33.3988625,-70.7576958
PB1518,-33.3994765,-70.7561065
PB152,-33.4208212,-70.6407072
PB1520,-33.3971597,-70.7609987
PB1522,-33.3998754,-70.6938464
PB1523,-33.411832,-70.726044
PB1524,-33.3588315,-70.703014
PB1525,-33.4266921,-70.667342
PB1526,-33.3593445,-70.6904855
PB1527,-33.3597579,-70.679857
PB153,-33.4226662,-70.6404477
PB1530,-33.3722903,-70.713305
PB1531,-33.3736691,-70.7134657
PB1532,-33.5847987,-70.685652
PB1533,-33.5871357,-70.686963
PB154,-33.4248052,-70.6401113
PB1540,-33.3987988,-70.7572984
PB1541,-33.3974709,-70.7608343
PB1542,-33.3964433,-70.763497
PB1546,-33.5769933,-70.7137239
PB1548,-33.3934605,-70.640569
PB155,-33.4269739,-70.6401839
PB1558,-33.3621976,-70.6317594
PB1559,-33.4031909,-70.6814701
PB156,-33.4303147,-70.6381108
PB1561,-33.3935339,-70.6202668
PB1562,-33.3905389,-70.6190554
PB1563,-33.4021377,-70.6817636
PB1564,-33.3601798,-70.685605
PB1566,-33.4025012,-70.6578161
PB1567,-33.3772892,-70.657105
PB1568,-33.4008348,-70.6580417
PB1569,-33.3972601,-70.7267652
PB157,-33.4319296,-70.6383849
PB1570,-33.4075596,-70.692386
PB1572,-33.4035808,-70.6916074
PB1573,-33.3627709,-70.674797
PB1574,-33.3533699,-70.67778
PB1575,-33.3805202,-70.6474709
PB1576,-33.4324144,-70.648575
PB1577,-33.4061977,-70.6349139
PB1578,-33.3579977,-70.7348895
PB1579,-33.3891302,-70.6574829
PB158,-33.434429,-70.6387679
PB1580,-33.3932903,-70.6231729
PB1581,-33.3934861,-70.6229258
PB1582,-33.4022041,-70.702083
PB1586,-33.3999203,-70.6726861
PB1587,-33.3957673,-70.6570476
PB1589,-33.3786194,-70.6578146
PB159,-33.4318484,-70.6476348
PB1590,-33.3954261,-70.667304
PB1591,-33.392621,-70.669802
PB1592,-33.3237326,-70.7119219
PB1593,-33.3232142,-70.708008
PB1594,-33.3244783,-70.7142957
PB1595,-33.3625284,-70.7593336
PB1598,-33.4006664,-70.646609
PB1599,-33.4055917,-70.6362215
PB16,-33.3975359,-70.6690321
PB160,-33.4305304,-70.6472972
PB1600,-33.4057344,-70.641236
PB1601,-33.3938118,-70.6549477
PB1602,-33.3939733,-70.655535
PB1604,-33.3983635,-70.6701218
PB1605,-33.3648625,-70.632877
PB1606,-33.399993,-70.671966
PB1607,-33.3626663,-70.6321233
PB161,-33.4289899,-70.6467377
PB1610,-33.3636609,-70.6774461
PB1611,-33.3637957,-70.6779378
PB1613,-33.396471,-70.6431903
PB1614,-33.3629755,-70.7369141
PB1615,-33.3600078,-70.7366421
PB1616,-33.3841748,-70.6586247
PB1617,-33.4004378,-70.620389
PB1618,-33.4001341,-70.6209523
PB1619,-33.3798494,-70.6495968
PB162,-33.4273763,-70.6463268
PB1620,-33.3374995,-70.725403
PB1621,-33.3367971,-70.723207
PB1624,-33.3617579,-70.6818857
PB1629,-33.3707896,-70.7409982
PB163,-33.4255316,-70.6458073
PB1630,-33.3555746,-70.749092
PB1631,-33.3609575,-70.7366099
PB1638,-33.4088194,-70.6332295
PB1640,-33.3909832,-70.7645105
PB1642,-33.4017584,-70.7488135
PB1644,-33.4025515,-70.7456178
PB1648,-33.3680356,-70.7479096
PB165,-33.4254248,-70.6395827
PB1658,-33.3980142,-70.7503384
PB1659,-33.3986003,-70.7481684
PB166,-33.423096,-70.6400767
PB1660,-33.398693,-70.7481805
PB1661,-33.3982034,-70.7499866
PB1663,-33.3809397,-70.620829
PB1664,-33.3904215,-70.7644279
PB1665,-33.363105,-70.7619514
PB1666,-33.3636797,-70.765061
PB1667,-33.363754,-70.7649596
PB1668,-33.3631889,-70.7617679
PB1669,-33.3685237,-70.7312961
PB167,-33.4213003,-70.6402723
PB1674,-33.3522208,-70.684156
PB1675,-33.3538461,-70.683517
PB1676,-33.3540578,-70.6833423
PB1679,-33.3783599,-70.7229603
PB168,-33.4177966,-70.6391393
PB1680,-33.3551859,-70.7436387
PB1681,-33.3524853,-70.7203298
PB1682,-33.3525995,-70.7182215
PB1683,-33.3715223,-70.7438229
PB1685,-33.3787232,-70.7261733
PB169,-33.41581,-70.6383812
PB1697,-33.3538368,-70.683797
PB170,-33.413749,-70.6385062
PB1703,-33.3544147,-70.7460787
PB1704,-33.3997236,-70.7467203
PB1708,-33.3859653,-70.6789711
PB1709,-33.4017388,-70.7167672
PB171,-33.4114425,-70.6370147
PB1711,-33.37299,-70.7235752
PB1712,-33.3722166,-70.7300611
PB1713,-33.3714583,-70.7365446
PB1719,-33.3588485,-70.7471758
PB172,-33.4083389,-70.6347855
PB1720,-33.3693581,-70.7297047
PB173,-33.4064678,-70.6337197
PB174,-33.4041297,-70.6320298
PB1744,-33.397683,-70.7608274
PB175,-33.4016682,-70.6301699
PB176,-33.3859636,-70.6148103
PB1784,-33.3680526,-70.7474662
PB18,-33.399209,-70.6736702
PB181,-33.3757247,-70.631106
PB182,-33.3749401,-70.633128
PB184,-33.3668368,-70.681048
PB1845,-33.3735028,-70.7190389
PB1847,-33.3946634,-70.7601115
PB1848,-33.3944714,-70.7596185
PB185,-33.366131,-70.6853653
PB1851,-33.331744,-70.6980748
PB1852,-33.3315365,-70.6980815
PB186,-33.3690947,-70.6887304
PB1861,-33.3996254,-70.7548655
PB1863,-33.3885705,-70.7622869
PB1869,-33.375141,-70.7268048
PB187,-33.3714736,-70.687805
PB1871,-33.3574768,-70.7560729
PB1872,-33.3574205,-70.7559879
PB1878,-33.4008187,-70.6303947
PB188,-33.3734105,-70.6867471
PB1880,-33.404437,-70.7063486
PB1882,-33.3571521,-70.7169371
PB1885,-33.3569787,-70.7183155
PB1893,-33.3654683,-70.689777
PB1894,-33.3657288,-70.6908236
PB1895,-33.3657094,-70.6889383
PB1899,-33.4177177,-70.6557578
PB190,-33.3782286,-70.683911
PB1902,-33.3661769,-70.7020795
PB1903,-33.3662282,-70.7107972
PB1904,-33.3665141,-70.7131066
PB1905,-33.3669633,-70.7142093
PB1906,-33.3657471,-70.7064401
PB1907,-33.3674707,-70.7163631
PB1908,-33.3673151,-70.7164934
PB1909,-33.3674021,-70.7174583
PB191,-33.3810945,-70.6829978
PB1910,-33.3668951,-70.7190286
PB1911,-33.3667985,-70.7203265
PB1912,-33.366592,-70.7203965
PB1913,-33.3664787,-70.7221022
PB1914,-33.3663117,-70.7220365
PB1915,-33.3661025,-70.7244864
PB1916,-33.366051,-70.7253998
PB1918,-33.3657911,-70.70781
PB1919,-33.3655997,-70.7287427
PB1920,-33.3658423,-70.7291855
PB1921,-33.3656587,-70.7295425
PB1922,-33.3654999,-70.7312859
PB1923,-33.3651863,-70.731531
PB1924,-33.3643182,-70.7337611
PB1925,-33.3639892,-70.7341656
PB1926,-33.3633626,-70.736376
PB1927,-33.3631385,-70.7371471
PB1928,-33.3628537,-70.7377716
PB1929,-33.3624802,-70.7396302
PB193,-33.3855696,-70.6797668
PB1930,-33.3625391,-70.7400312
PB1931,-33.362121,-70.7416993
PB1932,-33.3621576,-70.7421216
PB1933,-33.3617395,-70.7439029
PB1934,-33.3618921,-70.7443871
PB1935,-33.3621945,-70.746517
PB1936,-33.3623558,-70.7468873
PB1937,-33.3626462,-70.7488529
PB1938,-33.3628159,-70.7493233
PB1939,-33.3632037,-70.7520545
PB194,-33.3877295,-70.6784148
PB1940,-33.3663345,-70.7197307
PB1941,-33.3576566,-70.7234083
PB1942,-33.3575131,-70.7232946
PB1943,-33.3575982,-70.7216714
PB1948,-33.4295067,-70.653614
PB195,-33.3905587,-70.6754066
PB1950,-33.4257605,-70.6545496
PB1953,-33.4182703,-70.6562907
PB196,-33.3932806,-70.6735869
PB1969,-33.4280827,-70.6539894
PB1970,-33.4250425,-70.6549368
PB1979,-33.365351,-70.6925991
PB198,-33.3974901,-70.6702377
PB1981,-33.3653704,-70.6921637
PB1982,-33.3653784,-70.6919497
PB1983,-33.3653871,-70.6917283
PB1984,-33.3653972,-70.6915095
PB1985,-33.3654029,-70.6912816
PB1986,-33.3654666,-70.6912136
PB1987,-33.3654601,-70.6914269
PB1989,-33.3654484,-70.6918674
PB1990,-33.3654465,-70.6920864
PB1991,-33.3654451,-70.6923109
PB1992,-33.421141,-70.651406
PB1993,-33.3625842,-70.7023232
PB1994,-33.3620762,-70.7015665
PB1995,-33.3577248,-70.7046446
PB1996,-33.3562054,-70.704199
PB1997,-33.348156,-70.7087909
PB1998,-33.3477197,-70.7080641
PB1999,-33.345292,-70.7100543
PB2,-33.4024963,-70.6266569
PB2000,-33.3449028,-70.70939
PB2001,-33.3409552,-70.7120198
PB2002,-33.3411753,-70.7110863
PB2003,-33.3372785,-70.7136832
PB2004,-33.3368757,-70.7129988
PB2011,-33.3479102,-70.6943806
PB2012,-33.4050667,-70.7039275
PB2013,-33.4049356,-70.7036463
PB2031,-33.3678064,-70.7270155
PB2035,-33.4071053,-70.6772046
PB2036,-33.3702285,-70.7506559
PB2039,-33.395099,-70.7534331
PB2040,-33.3928675,-70.7525907
PB2041,-33.3948053,-70.7535826
PB2048,-33.3961217,-70.7417392
PB2049,-33.3991098,-70.7444014
PB2050,-33.3972524,-70.7429237
PB2051,-33.3977783,-70.743523
PB2052,-33.3996392,-70.7449546
PB2053,-33.3943515,-70.750913
PB2054,-33.3966247,-70.7487357
PB2055,-33.3992726,-70.7470797
PB2057,-33.3966247,-70.7484728
PB2058,-33.3931051,-70.7518278
PB211,-33.430554,-70.6515336
PB212,-33.42893,-70.6514693
PB214,-33.425152,-70.6542058
PB227,-33.3906805,-70.675079
PB233,-33.3741988,-70.6860145
PB234,-33.3710757,-70.687758
PB236,-33.366972,-70.6891408
PB237,-33.3639192,-70.6888832
PB238,-33.3625085,-70.6894525
PB239,-33.3596909,-70.6892775
PB240,-33.3594276,-70.6828604
PB241,-33.3640894,-70.6814148
PB242,-33.3661478,-70.6897003
PB243,-33.3600232,-70.6869359
PB244,-33.3596993,-70.6813531
PB245,-33.3606629,-70.6757775
PB251,-33.3765043,-70.6847691
PB259,-33.3962053,-70.6715116
PB279,-33.3973792,-70.6701136
PB280,-33.3959231,-70.6715787
PB281,-33.3934665,-70.673329
PB283,-33.3882324,-70.6771392
PB290,-33.368571,-70.6886816
PB292,-33.364854,-70.633021
PB293,-33.3664183,-70.633734
PB294,-33.3683586,-70.634519
PB295,-33.3708785,-70.6355436
PB296,-33.37349,-70.6365623
PB297,-33.3753705,-70.6374021
PB298,-33.3777794,-70.6382974
PB299,-33.3808009,-70.63965
PB3,-33.4012276,-70.6297515
PB300,-33.3824795,-70.6403078
PB301,-33.3859159,-70.6416869
PB302,-33.3883429,-70.6423899
PB303,-33.3915732,-70.6425553
PB304,-33.3933097,-70.6426718
PB305,-33.3959509,-70.6428228
PB306,-33.4006117,-70.6429806
PB307,-33.4031458,-70.6430933
PB308,-33.4054142,-70.6432405
PB309,-33.4079922,-70.643329
PB310,-33.4105632,-70.6435649
PB311,-33.4137122,-70.6437221
PB312,-33.4171819,-70.6438713
PB313,-33.4188744,-70.6440573
PB314,-33.4217632,-70.6448584
PB315,-33.4249456,-70.6457547
PB316,-33.4265388,-70.6462553
PB317,-33.429283,-70.6471052
PB318,-33.4316137,-70.6480041
PB319,-33.4225827,-70.6448886
PB32,-33.4015036,-70.6769941
PB320,-33.4183662,-70.6437648
PB321,-33.4168931,-70.6436239
PB322,-33.4135679,-70.6434545
PB323,-33.410691,-70.6433559
PB324,-33.4085654,-70.6431645
PB325,-33.4061726,-70.64312
PB326,-33.4035192,-70.6429152
PB327,-33.4013195,-70.6428493
PB328,-33.3973871,-70.6426002
PB329,-33.3942623,-70.642508
PB330,-33.3915411,-70.6423479
PB331,-33.3889137,-70.642206
PB332,-33.3862985,-70.6416408
PB333,-33.3839004,-70.6404961
PB334,-33.3810349,-70.6394817
PB335,-33.3778932,-70.6382071
PB336,-33.3754555,-70.6372409
PB337,-33.3735285,-70.6364336
PB338,-33.3712659,-70.6355351
PB339,-33.3688937,-70.6346009
PB340,-33.3667392,-70.633709
PB341,-33.3635305,-70.6323185
PB344,-33.389198,-70.6458886
PB345,-33.3881166,-70.6482246
PB346,-33.3873566,-70.6501176
PB347,-33.3870364,-70.6537412
PB348,-33.3867206,-70.6568581
PB35,-33.3983217,-70.670235
PB350,-33.3840299,-70.6603783
PB351,-33.383946,-70.662713
PB352,-33.3836875,-70.6661837
PB353,-33.3836125,-70.6690449
PB354,-33.3840839,-70.671741
PB355,-33.3843782,-70.674452
PB356,-33.3841996,-70.6771658
PB357,-33.3842102,-70.6786526
PB36,-33.3971593,-70.6659097
PB360,-33.3845347,-70.6790563
PB361,-33.3843212,-70.6774857
PB362,-33.3845567,-70.6748704
PB363,-33.3843601,-70.6721406
PB364,-33.3840382,-70.6703866
PB365,-33.3835476,-70.6678266
PB366,-33.3839108,-70.6655832
PB367,-33.3840993,-70.6628164
PB368,-33.3842262,-70.6611499
PB369,-33.3843908,-70.6575474
PB37,-33.3966138,-70.6624186
PB370,-33.3846504,-70.653956
PB371,-33.3847527,-70.6501226
PB375,-33.4117026,-70.6752456
PB376,-33.4145097,-70.6780281
PB377,-33.4166354,-70.6759949
PB378,-33.4186936,-70.6728602
PB379,-33.420054,-70.6699244
PB38,-33.3959916,-70.6584332
PB380,-33.4211831,-70.6672735
PB381,-33.4218334,-70.6657966
PB382,-33.4217558,-70.6632025
PB383,-33.4213523,-70.6607381
PB384,-33.4226318,-70.6600596
PB385,-33.42205,-70.6559197
PB386,-33.4237441,-70.6510033
PB387,-33.4207594,-70.6547233
PB388,-33.4208223,-70.6581819
PB390,-33.4214997,-70.6625651
PB391,-33.4218822,-70.6648211
PB392,-33.4209487,-70.6675046
PB393,-33.4201243,-70.669445
PB394,-33.418855,-70.6723018
PB395,-33.416793,-70.6755105
PB396,-33.4143199,-70.6778774
PB397,-33.4149629,-70.6732432
PB398,-33.4131997,-70.6734469
PB399,-33.3705216,-70.7429139
PB4,-33.3995208,-70.6312881
PB40,-33.3955391,-70.6540181
PB400,-33.3691602,-70.7439715
PB401,-33.3695149,-70.7418775
PB402,-33.3701181,-70.7388027
PB403,-33.3673198,-70.7379592
PB404,-33.3672005,-70.7342831
PB405,-33.3679491,-70.7325775
PB406,-33.3662167,-70.7302032
PB41,-33.3957855,-70.6505879
PB416,-33.3700491,-70.6988291
PB417,-33.3738507,-70.6970787
PB418,-33.376803,-70.6957895
PB419,-33.3841757,-70.6924848
PB420,-33.3895584,-70.6900635
PB421,-33.3991177,-70.6845424
PB422,-33.4027757,-70.6823807
PB423,-33.4073765,-70.6804078
PB424,-33.4101168,-70.6800491
PB425,-33.4142245,-70.6794829
PB426,-33.4159873,-70.6792085
PB427,-33.4180816,-70.6788122
PB428,-33.4212272,-70.6758235
PB429,-33.4248334,-70.6725636
PB43,-33.3960922,-70.6461348
PB430,-33.4277833,-70.6642201
PB431,-33.4254244,-70.670804
PB432,-33.4214834,-70.6744132
PB433,-33.4184871,-70.6778715
PB434,-33.4162367,-70.6784698
PB435,-33.4144945,-70.6787305
PB436,-33.4091872,-70.679566
PB437,-33.4061057,-70.6800185
PB439,-33.3979009,-70.6846194
PB44,-33.3965158,-70.6444561
PB440,-33.3953145,-70.686168
PB441,-33.3933506,-70.6873681
PB442,-33.3899455,-70.6892564
PB443,-33.3833084,-70.6913482
PB444,-33.3789193,-70.6933052
PB445,-33.3744038,-70.6953025
PB446,-33.3722582,-70.6963148
PB447,-33.3696201,-70.6974457
PB448,-33.3658283,-70.7058765
PB45,-33.3983481,-70.6379344
PB458,-33.3672483,-70.7338441
PB459,-33.3662984,-70.7370316
PB46,-33.3990135,-70.6351101
PB460,-33.3703557,-70.7384793
PB463,-33.3686221,-70.746468
PB464,-33.370306,-70.7443654
PB465,-33.3706661,-70.7427917
PB466,-33.3716382,-70.742693
PB467,-33.3714439,-70.7146109
PB468,-33.3714545,-70.708139
PB469,-33.3725892,-70.7109088
PB47,-33.3998787,-70.6304625
PB478,-33.3755961,-70.7476225
PB479,-33.3783608,-70.7509546
PB48,-33.402146,-70.6287297
PB480,-33.3826955,-70.7561735
PB481,-33.4108982,-70.7821958
PB482,-33.3947995,-70.7696321
PB483,-33.3869066,-70.7603123
PB484,-33.3807238,-70.7528962
PB485,-33.3795245,-70.7515424
PB486,-33.3767435,-70.7482222
PB487,-33.3727446,-70.7434582
PB488,-33.3717112,-70.7393705
PB489,-33.3726926,-70.7301293
PB49,-33.4037193,-70.6266251
PB490,-33.3735028,-70.7233565
PB491,-33.374347,-70.7158691
PB492,-33.3574116,-70.7375313
PB493,-33.3522779,-70.7391672
PB5,-33.3984787,-70.6368381
PB50,-33.4059132,-70.6236969
PB503,-33.3664416,-70.6966371
PB504,-33.3664264,-70.6901861
PB505,-33.3668253,-70.6851709
PB506,-33.3681593,-70.6793972
PB507,-33.3691024,-70.6769897
PB508,-33.3711279,-70.6718217
PB509,-33.3738512,-70.664376
PB51,-33.4101449,-70.7461598
PB510,-33.3749339,-70.6613769
PB511,-33.3764363,-70.6575524
PB512,-33.3764475,-70.6558397
PB513,-33.3746907,-70.6606785
PB514,-33.3731342,-70.6649901
PB515,-33.3711287,-70.6700778
PB516,-33.3688693,-70.6761762
PB517,-33.3677297,-70.6790966
PB519,-33.3655388,-70.6970555
PB52,-33.4071414,-70.7457851
PB524,-33.3584709,-70.7371205
PB525,-33.3559783,-70.7378461
PB526,-33.3708725,-70.7413156
PB527,-33.3703069,-70.7383452
PB528,-33.3634559,-70.737084
PB529,-33.3648465,-70.7376225
PB53,-33.4061817,-70.7434382
PB531,-33.3703124,-70.7073083
PB532,-33.3692684,-70.7137639
PB534,-33.3625915,-70.7575149
PB536,-33.3616155,-70.7517441
